"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"mmu04370","mmu04370","VEGF signaling pathway - Mus musculus (house mouse)",44,0.375806899804319,1.20465210666702,0.172484599589322,0.277512350824405,0.159990926143301,2770,"tags=41%, list=25%, signal=31%","Raf1/Prkcb/Map2k1/Pik3cd/Rac1/Ppp3r1/Bad/Kras/Akt1/Sphk2/Mapk3/Mapkapk3/Akt3/Pik3r2/Ppp3ca/Ptk2/Pxn/Mapk11"
"mmu03272","mmu03272","Virion - Hepatitis viruses - Mus musculus (house mouse)",22,0.444936200190777,1.25007725019128,0.178,0.284975369458128,0.164293492351569,861,"tags=23%, list=8%, signal=21%","Cd9/Cd81/Lamp1/Lamp2/Tgoln1"
"mmu05212","mmu05212","Pancreatic cancer - Mus musculus (house mouse)",65,0.337958122453872,1.17651169921594,0.182,0.289950980392157,0.167162022703818,2001,"tags=37%, list=18%, signal=30%","Raf1/Tgfbr1/E2f2/Rb1/Tgfbr2/Smad3/Nfkb1/Stat3/Map2k1/Arhgef6/Pik3cd/Rac1/Bad/Kras/Cdk6/Akt1/Pld1/Mapk3/Gadd45g/Ralb/Ccnd1/Araf/Chuk/Akt3"
"mmu04922","mmu04922","Glucagon signaling pathway - Mus musculus (house mouse)",69,0.333123087189994,1.17808134877618,0.182902584493042,0.289967512001164,0.167171553477594,2576,"tags=41%, list=24%, signal=31%","Plcb1/Calm1/Itpr1/Gnaq/Ldhb/Itpr3/Pfkl/Camk2g/Ppp3r1/Sik1/Pdha1/Akt1/Creb3l2/Prkacb/Plcb3/Akt3/Calml4/Crebbp/Pfkm/Cpt1a/Pygm/Pde3b/Atf2/Pck2/Ppp4r3a/Crtc2/Ppp3ca/Pfkp"
"mmu00860","mmu00860","Porphyrin metabolism - Mus musculus (house mouse)",26,-0.426960774730263,-1.23159495393407,0.184313725490196,0.290786217399581,0.167643552055467,1366,"tags=31%, list=13%, signal=27%","Cox10/Ppox/Mmab/Ftl1/Alas2/Uros/Fxn/Ftl1-ps2"
"mmu00790","mmu00790","Folate biosynthesis - Mus musculus (house mouse)",14,-0.509230738994486,-1.24841283017805,0.190854870775348,0.296783889961665,0.171101319556847,561,"tags=21%, list=5%, signal=20%","Spr/Gch1/Gphn"
"mmu04930","mmu04930","Type II diabetes mellitus - Mus musculus (house mouse)",27,0.413199040234034,1.22388318559596,0.190380761523046,0.296783889961665,0.171101319556847,2160,"tags=37%, list=20%, signal=30%","Insr/Pik3cd/Socs3/Hk2/Hk1/Cacna1d/Mapk3/Cacna1e/Hk3/Pik3r2"
"mmu04723","mmu04723","Retrograde endocannabinoid signaling - Mus musculus (house mouse)",87,0.314280599218541,1.15649409756215,0.190019193857965,0.296783889961665,0.171101319556847,2770,"tags=38%, list=25%, signal=28%","Plcb1/Adcy7/Gng2/Itpr1/Gnaq/Gngt2/Prkcb/Itpr3/Ndufa10/Gnb1/Adcy4/Cacna1d/Mapk3/Prkacb/Ndufa13/Ndufa8/Plcb3/ND5/Gng10/Ndufb3/Ndufs8/Ndufb10/Ndufb11/Adcy9/Ndufb5/Ndufb1/Ndufs2/Ndufc2/Ndufa1/Ndufa6/Ndufb9/Ndufa2/Mapk11"
"mmu04150","mmu04150","mTOR signaling pathway - Mus musculus (house mouse)",116,0.296586055267389,1.13804117416384,0.195402298850575,0.302408319649699,0.174343905741365,2001,"tags=27%, list=18%, signal=22%","Ddit4/Rps6ka2/Fzd7/Atp6v1b2/Pten/Raf1/Clip1/Atp6v1a/Fnip2/Lamtor4/Mapkap1/Insr/Prkcb/Tti1/Map2k1/Pik3cd/Dvl1/Rhoa/Castor2/Kras/Akt1/Sgk1/Rraga/Mapk3/Rictor/Lrp6/Rps6/Atp6v1g1/Cab39/Chuk/Akt3"
"mmu00531","mmu00531","Glycosaminoglycan degradation - Mus musculus (house mouse)",14,0.514052068718184,1.26682536135038,0.200400801603206,0.308674220478872,0.177956311725471,1224,"tags=43%, list=11%, signal=38%","Hpse/Galns/Hexa/Glb1/Hexb/Hgsnat"
"mmu00563","mmu00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Mus musculus (house mouse)",28,-0.413150697335802,-1.21522141146855,0.205128205128205,0.314465408805031,0.181295037302982,1260,"tags=21%, list=12%, signal=19%","Pigs/Pigw/Pigc/Dpm2/Pigm/Pigf"
"mmu04981","mmu04981","Folate transport and metabolism - Mus musculus (house mouse)",14,0.509428147837725,1.25543021172118,0.210420841683367,0.321064664540348,0.185099628463747,1324,"tags=29%, list=12%, signal=25%","Mthfr/Abcc5/Abcc4/Abcc3"
"mmu05145","mmu05145","Toxoplasmosis - Mus musculus (house mouse)",84,0.311381562671782,1.13773989047139,0.213051823416507,0.323560012197966,0.186538241850163,2221,"tags=27%, list=20%, signal=22%","Alox5/Pik3r6/Bcl2/Itgb1/Tyk2/Nfkb1/Stat3/H2-Ob/Casp8/Jak2/Bad/Akt1/Hspa8/Irgm1/Nfkbia/H2-DMa/Mapk3/H2-Eb1/Chuk/Akt3/Il10ra/Tab2/Ifngr1"
"mmu00510","mmu00510","N-Glycan biosynthesis - Mus musculus (house mouse)",46,-0.354531817457405,-1.15139230257935,0.223506743737958,0.337859031231796,0.194781886831611,1482,"tags=22%, list=14%, signal=19%","Alg1/Alg5/Mgat5/Dad1/B4galt3/Dpm2/Fut8/Alg9/Alg14/Dolk"
"mmu03083","mmu03083","Polycomb repressive complex - Mus musculus (house mouse)",72,-0.319699449109015,-1.14227730474277,0.228962818003914,0.344504240052185,0.198612970783122,1346,"tags=18%, list=12%, signal=16%","Hdac1/Asxl2/Cbx3/Bap1/Ogt/Mbd5/Eed/Pcgf3/Usp7/Ube2d1/Ube2d3/Dcaf7/Ube2d2a"
"mmu04727","mmu04727","GABAergic synapse - Mus musculus (house mouse)",37,0.374912329046112,1.16833124041276,0.23298969072165,0.348947693477125,0.201174702636205,1888,"tags=32%, list=17%, signal=27%","Glul/Adcy7/Gng2/Gngt2/Slc6a12/Prkcb/Gnb1/Gabarap/Adcy4/Cacna1d/Prkacb/Gng10"
"mmu04740","mmu04740","Olfactory transduction - Mus musculus (house mouse)",19,0.444877413614773,1.20818348491338,0.237623762376238,0.35263800352638,0.20330223361197,2059,"tags=47%, list=19%, signal=38%","Grk3/Calm1/Camk2g/Gnb1/Prkacb/Pde1b/Rgs2/Grk2/Calml4"
"mmu00280","mmu00280","Valine, leucine and isoleucine degradation - Mus musculus (house mouse)",41,0.36450204682455,1.15209077538788,0.2375,0.35263800352638,0.20330223361197,2400,"tags=39%, list=22%, signal=31%","Aldh2/Aldh1b1/Hadh/Mccc2/Echs1/Acadm/Acaa1a/Il4i1/Aldh3a2/Acat1/Pccb/Acadsb/Hsd17b10/Aldh9a1/Bckdha/Auh"
"mmu04144","mmu04144","Endocytosis - Mus musculus (house mouse)",206,0.262129209000817,1.0819361115819,0.238834951456311,0.352824360105914,0.203409671575231,2034,"tags=27%, list=19%, signal=22%","Cyth3/Cblb/Grk3/Ap2a2/H2-Q6/Tgfbr1/Rab11fip5/Cxcr4/Clta/Il2rg/Ldlrap1/H2-K1/H2-Q7/Ehd1/Igf2r/Chmp2b/H2-Q4/H2-D1/Tgfbr2/Rab10/Smad3/Psd4/Washc2/H2-T24/Eps15/Rab31/Acap3/Arf5/Wipf1/Zfyve9/Eps15l1/Snx2/Rhoa/Mvb12a/Smurf2/Pld1/Hspa8/Arpc5l/Capza2/Snx1/Rab11fip1/Arpc5/Smap2/Actr3/H2-T10/Vps26b/Dab2/Chmp4b/Ap2s1/Cav2/Arpc1b/Arap3/Bin1/Grk2/Asap1"
"mmu00140","mmu00140","Steroid hormone biosynthesis - Mus musculus (house mouse)",12,0.513423198718566,1.22074995594021,0.242544731610338,0.353385785007072,0.203733343259138,2246,"tags=50%, list=21%, signal=40%","Hsd11b1/Comt/Ugt1a7c/Hsd17b2/Srd5a3/Sts"
"mmu04913","mmu04913","Ovarian steroidogenesis - Mus musculus (house mouse)",19,0.439781975048922,1.19434546002102,0.243564356435644,0.353385785007072,0.203733343259138,1674,"tags=32%, list=15%, signal=27%","Alox5/Adcy7/Insr/Hsd17b2/Adcy4/Prkacb"
"mmu05204","mmu05204","Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse)",19,0.438874614586454,1.19188128024459,0.243564356435644,0.353385785007072,0.203733343259138,1147,"tags=21%, list=11%, signal=19%","Mgst1/Hsd11b1/Ugt1a7c/Gstm1"
"mmu03060","mmu03060","Protein export - Mus musculus (house mouse)",30,-0.390845279472326,-1.17144764100526,0.241312741312741,0.353385785007072,0.203733343259138,1335,"tags=37%, list=12%, signal=32%","Srp54c/Srprb/Immp1l/Sec62/Sec61a2/Sec11a/Sgta/Spcs3/Srp54a/Ubl4a/Get4"
"mmu00980","mmu00980","Metabolism of xenobiotics by cytochrome P450 - Mus musculus (house mouse)",22,0.415652355513515,1.16780238019086,0.248,0.357280272632331,0.205978586327303,1502,"tags=23%, list=14%, signal=20%","Mgst1/Hsd11b1/Ugt1a7c/Gstm1/Cbr2"
"mmu05322","mmu05322","Systemic lupus erythematosus - Mus musculus (house mouse)",46,0.352723061929243,1.14064003783694,0.248447204968944,0.357280272632331,0.205978586327303,1045,"tags=17%, list=10%, signal=16%","C3/Fcgr4/H2az1/Actn4/C4b/C1ra/Fcgr1/H2-Ob"
"mmu05143","mmu05143","African trypanosomiasis - Mus musculus (house mouse)",20,0.441416364422619,1.19852303046755,0.25050916496945,0.357768185285348,0.206259876860864,984,"tags=25%, list=9%, signal=23%","Plcb1/Gnaq/Tlr9/Prkcb/Il18"
"mmu00534","mmu00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Mus musculus (house mouse)",16,-0.471492743041076,-1.1937859000578,0.25098814229249,0.357768185285348,0.206259876860864,912,"tags=31%, list=8%, signal=29%","B3galt6/Glce/B4galt7/Hs3st3b1/Xylt2"
"mmu05310","mmu05310","Asthma - Mus musculus (house mouse)",14,0.486694395918515,1.19940535501412,0.25250501002004,0.358358638674729,0.206600283997091,3308,"tags=71%, list=30%, signal=50%","H2-Ob/H2-DMa/H2-Eb1/Fcer1g/H2-Eb2/Cd40/Tnf/H2-Oa/H2-Aa/H2-Ab1"
"mmu05410","mmu05410","Hypertrophic cardiomyopathy - Mus musculus (house mouse)",45,0.349123782968516,1.12655642735565,0.254582484725051,0.358920683061911,0.206924312825976,2175,"tags=36%, list=20%, signal=29%","Itga1/Itgb1/Ace/Sntb1/Tpm4/Itga5/Actg1/Itgav/Itgb7/Itgb5/Itgb3/Cacna1d/Emd/Sgcb/Itga3/Itga4"
"mmu05017","mmu05017","Spinocerebellar ataxia - Mus musculus (house mouse)",112,0.286596840820954,1.09899842554199,0.256214149139579,0.358920683061911,0.206924312825976,2646,"tags=28%, list=24%, signal=21%","Plcb1/Map3k5/Itpr1/Gnaq/Ryr1/Psma7/Slc25a4/Slc25a5/Tbpl1/Prkcb/Itpr3/Pik3cd/Nop56/Sem1/Akt1/Ern1/Psma4/Plcb3/Vdac2/Akt3/Sp1/Psmb1/Psmb4/Pik3r2/Atg13/Psmd8/Atxn2l/Rora/Atxn3/Vdac1/Atp2a3"
"mmu04140","mmu04140","Autophagy - animal - Mus musculus (house mouse)",149,0.272081254219939,1.09001141792549,0.255555555555556,0.358920683061911,0.206924312825976,1674,"tags=19%, list=15%, signal=16%","Ddit4/Bcl2/Ctsb/Pten/Raf1/Itpr1/Birc6/Lamp1/Rras/Camkk2/Lamp2/Igbp1/Map2k1/Pik3cd/Sqstm1/Gabarap/Gorasp2/Bad/Hif1a/Kras/Akt1/Rraga/Ctsl/Tank/Bnip3/Ern1/Mapk3/Prkacb"
"mmu00040","mmu00040","Pentose and glucuronate interconversions - Mus musculus (house mouse)",14,0.482575634790771,1.18925511660154,0.258517034068136,0.360592429494181,0.207888105101099,2582,"tags=43%, list=24%, signal=33%","Akr1a1/Ugt1a7c/Sord/Dcxr/Fggy/Gusb"
"mmu04974","mmu04974","Protein digestion and absorption - Mus musculus (house mouse)",28,0.387775574575427,1.15288902531126,0.262626262626263,0.364758698092031,0.210290034851438,3160,"tags=50%, list=29%, signal=36%","Atp1a1/Slc36a1/Col4a2/Slc1a5/Slc36a4/Col4a1/Col17a1/Prcp/Slc7a7/Slc7a8/Atp1b3/Col5a1/Col27a1/Slc3a2"
"mmu05323","mmu05323","Rheumatoid arthritis - Mus musculus (house mouse)",56,0.332120291900669,1.11734899774298,0.266401590457256,0.36842773148344,0.212405299446323,1575,"tags=25%, list=14%, signal=21%","Itgal/Itgb2/Atp6v1b2/Ltb/Acp5/Atp6v1a/Atp6v0c/Il18/H2-Ob/Ccl2/Tcirg1/Fos/Ctsl/H2-DMa"
"mmu04137","mmu04137","Mitophagy - animal - Mus musculus (house mouse)",93,-0.296939184085225,-1.09023455482651,0.272912423625255,0.375832786772067,0.216674448730131,2547,"tags=27%, list=23%, signal=21%","Rhot1/Csnk2a2/Smurf1/Rab5a/Atg9a/Map1lc3b/Usp8/Tomm40/Eif2s1/Fis1/Pgam5/Mon1a/Usp15/Tbc1d17/Mfn2/Uba52/Opa1/Bcl2l1/Foxo3/Rab5b/Mtx3/Mul1/Tax1bp1/Bcl2l13/Rabgef1"
"mmu00900","mmu00900","Terpenoid backbone biosynthesis - Mus musculus (house mouse)",20,-0.422760880097663,-1.1373249682865,0.275929549902153,0.37838440387426,0.218145502476496,2843,"tags=60%, list=26%, signal=44%","Rce1/Zmpste24/Pdss1/Hmgcr/Fntb/Acat2/Ggps1/Pdss2/Icmt/Mvk/Nus1/Pmvk"
"mmu05012","mmu05012","Parkinson disease - Mus musculus (house mouse)",215,0.257555928354144,1.06520746744364,0.281553398058252,0.384474178020723,0.221656368219235,2747,"tags=33%, list=25%, signal=26%","Htra2/Calm1/Map3k5/Itpr1/Psma7/Slc39a13/Ube2l3/Daxx/Ube2g2/Slc25a4/Slc25a5/Cox4i1/Atp5f1c/Nfe2l2/Sod1/Apaf1/Itpr3/Sem1/Camk2g/Atp5pb/Ndufa10/Klc4/Cox8a/Maob/Adora2a/Slc39a10/Ube2l6/Txn2/Atp5pd/Ern1/Psma4/Sdhd/Klc2/Prkacb/Uba7/Ndufa13/Keap1/Ndufa8/Cox7a2l/ND5/Vdac2/Atp5mc1/Atp5po/COX1/Ndufb3/Ndufs8/Atp5f1d/Pink1/Calml4/Ndufb10/Ndufb11/Psmb1/Psmb4/Cox7b/Cox5b/Atp5mc3/Ndufb5/Ndufb1/Uqcrq/Ndufs2/Cox6c/Psmd8/Ndufc2/Ndufa1/Uqcr11/Vdac1/Lrrk2/Cox6b1/Ndufa6/Ndufb9/Ndufa2/Slc39a1"
"mmu05010","mmu05010","Alzheimer disease - Mus musculus (house mouse)",292,0.24807330634192,1.06079710521146,0.284023668639053,0.386224654007081,0.222665549516633,2870,"tags=34%, list=26%, signal=26%","Plcb1/Lpl/Fzd7/App/Calm1/Map3k5/Raf1/Itpr1/Gnaq/Psma7/Slc39a13/Slc25a4/Capn2/Slc25a5/Cox4i1/Atp5f1c/Insr/Apaf1/Nfkb1/Eif2ak2/Itpr3/Map2k1/Pik3cd/Casp8/Sem1/Atp5pb/Dvl1/Ndufa10/Klc4/Ppp3r1/Cox8a/Bad/Kras/Slc39a10/Akt1/Atp5pd/Cacna1d/Ern1/Psma4/Sdhd/Apbb1/Mapk3/Klc2/Ndufa13/Lrp6/Ndufa8/Hsd17b10/Araf/Aph1b/Plcb3/Cox7a2l/ND5/Vdac2/Atp5mc1/Atp5po/COX1/Chuk/Akt3/Ndufb3/Ndufs8/Fas/Atp5f1d/Calml4/Ndufb10/Ndufb11/Psmb1/Psmb4/Pik3r2/Cox7b/Cox5b/Atp5mc3/Ndufb5/Atg13/Ndufb1/Uqcrq/Ndufs2/Aph1a/Rtn4/Cox6c/Psmd8/Ndufc2/Ndufa1/Ppp3ca/Uqcr11/Vdac1/Atp2a3/Cox6b1/Ndufa6/Ndufb9/Ndufa2/Wnt6/Slc39a1/Csnk1a1/Rela/Ddit3/Tnfrsf1a/Slc11a2/Apoe/Il1b"
"mmu00220","mmu00220","Arginine biosynthesis - Mus musculus (house mouse)",11,0.510026884772673,1.17436854200092,0.289421157684631,0.391924484364604,0.225951605560808,1152,"tags=18%, list=11%, signal=16%","Glul/Glud1"
"mmu00250","mmu00250","Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)",22,0.395783732574245,1.11198018923772,0.3,0.404564315352697,0.233238698405765,1262,"tags=18%, list=12%, signal=16%","Glul/Glud1/Il4i1/Ppat"
"mmu04962","mmu04962","Vasopressin-regulated water reabsorption - Mus musculus (house mouse)",30,-0.372289837660519,-1.11583297791505,0.303088803088803,0.405371006745577,0.233703770690568,700,"tags=10%, list=6%, signal=9%","Rab5b/Prkaca/Creb3"
"mmu05216","mmu05216","Thyroid cancer - Mus musculus (house mouse)",31,0.363814356425678,1.09554091135976,0.303092783505155,0.405371006745577,0.233703770690568,1699,"tags=32%, list=16%, signal=27%","Pparg/Tcf7l2/Rxra/Map2k1/Tfg/Cdh1/Kras/Mapk3/Gadd45g/Ccnd1"
"mmu00630","mmu00630","Glyoxylate and dicarboxylate metabolism - Mus musculus (house mouse)",22,0.393833861295,1.1065018988088,0.306,0.405918367346939,0.234019334049409,3067,"tags=41%, list=28%, signal=29%","Glul/Acss1/Acat1/Pccb/Aco1/Mdh1/Mcee/Cat/Cs"
"mmu05020","mmu05020","Prion disease - Mus musculus (house mouse)",213,0.25359397981937,1.04947083595594,0.304854368932039,0.405918367346939,0.234019334049409,2715,"tags=32%, list=25%, signal=24%","Notch1/Fyn/Itpr1/Ryr1/Psma7/Slc25a4/Ncf1/Slc25a5/Cox4i1/Atp5f1c/Sod1/Apaf1/Itpr3/Pik3cd/Sem1/Atp5pb/Stip1/Ndufa10/Rac1/Klc4/Ppp3r1/Cox8a/Bad/Hspa8/Creb3l2/Atp5pd/Cacna1d/Psma4/Sdhd/Mapk3/Klc2/Prkacb/Ndufa13/Ndufa8/Cox7a2l/ND5/Vdac2/Atp5mc1/Atp5po/COX1/Cav2/Ndufb3/Ndufs8/Atp5f1d/Ndufb10/Ndufb11/Psmb1/Psmb4/Pik3r2/Cox7b/Cox5b/Atp5mc3/Ndufb5/Ndufb1/Atf2/Uqcrq/Ndufs2/Cox6c/Psmd8/Ndufc2/Ndufa1/Ppp3ca/Uqcr11/Vdac1/Cox6b1/Ndufa6/Ndufb9/Ndufa2"
"mmu01232","mmu01232","Nucleotide metabolism - Mus musculus (house mouse)",57,0.322262023396265,1.08780009474346,0.313373253493014,0.411556918155159,0.237270061316982,2549,"tags=30%, list=23%, signal=23%","Pnp/Dck/Aprt/Cmpk2/Rrm1/Gda/Lacc1/Ctps2/Ak8/Ntpcr/Uckl1/Ampd2/Entpd6/Ampd3/Entpd1/Tk1/Nt5c3"
"mmu03015","mmu03015","mRNA surveillance pathway - Mus musculus (house mouse)",82,-0.298760252087202,-1.07556485866858,0.31404958677686,0.411556918155159,0.237270061316982,1723,"tags=20%, list=16%, signal=17%","Ppp2r5e/Ppp2r3a/Ppp2r1a/Ppp2r5b/Pabpn1/Magoh/Clp1/Hbs1l/Ppp2r5d/Cstf1/Upf2/Alyref/Cpsf4/Ncbp1/Ppp2r2d/Pym1"
"mmu04931","mmu04931","Insulin resistance - Mus musculus (house mouse)",77,0.298557291138064,1.0688456572084,0.314,0.411556918155159,0.237270061316982,2283,"tags=31%, list=21%, signal=25%","Rps6ka2/Cd36/Ppp1cb/Pten/Nr1h3/Ptpn11/Insr/Prkcb/Nfkb1/Stat3/Pik3cd/Socs3/Akt1/Creb3l2/Nfkbia/Ppargc1b/Ppp1ca/Akt3/Gfpt1/Nr1h2/Ptpa/Pik3r2/Cpt1a/Pygm"
"mmu04217","mmu04217","Necroptosis - Mus musculus (house mouse)",107,0.281973417857541,1.07368088946101,0.317120622568093,0.413912459175222,0.238628073629764,1305,"tags=19%, list=12%, signal=17%","Glul/Bcl2/H2az1/Stat2/Tyk2/Slc25a4/Capn2/Chmp2b/Slc25a5/Mlkl/Eif2ak2/Stat5b/Stat3/Parp1/Casp8/Glud1/Camk2g/Nlrp3/Sqstm1/Jak2"
"mmu00982","mmu00982","Drug metabolism - cytochrome P450 - Mus musculus (house mouse)",18,0.424923323113565,1.12006579990774,0.323943661971831,0.42000902340733,0.242142853980582,1397,"tags=22%, list=13%, signal=19%","Mgst1/Ugt1a7c/Gstm1/Maob"
"mmu04114","mmu04114","Oocyte meiosis - Mus musculus (house mouse)",84,0.291872901853414,1.06645827240677,0.324376199616123,0.42000902340733,0.242142853980582,2195,"tags=26%, list=20%, signal=21%","Rps6ka2/Adcy7/Ppp1cb/Calm1/Itpr1/Ywhaz/Ppp2r5c/Itpr3/Espl1/Map2k1/Ywhae/Camk2g/Ppp3r1/Adcy4/Mapk3/Prkacb/Ppp1ca/Ppp2r1b/Anapc16/Calml4/Adcy9/Cpeb4"
"mmu00052","mmu00052","Galactose metabolism - Mus musculus (house mouse)",21,0.397074961287799,1.09540773939909,0.328600405679513,0.423790205737467,0.244322774481844,3400,"tags=62%, list=31%, signal=43%","Glb1/Pfkl/Pgm2/Hk2/Hk1/Hk3/Pfkm/Gla/Pfkp/Ganc/B4galt1/Pgm1/Galm"
"mmu05213","mmu05213","Endometrial cancer - Mus musculus (house mouse)",48,-0.325549197446356,-1.06911886272453,0.341897233201581,0.439196050555391,0.253204524692663,781,"tags=15%, list=7%, signal=14%","Foxo3/Apc/Bax/Casp9/Ctnna1/Axin1/Braf"
"mmu01250","mmu01250","Biosynthesis of nucleotide sugars - Mus musculus (house mouse)",33,0.34818683033211,1.05820407382442,0.347916666666667,0.445168963254593,0.256648017682,2077,"tags=36%, list=19%, signal=30%","Cmah/Gnpnat1/Gpi1/Pgm2/Uxs1/Hk2/Hk1/Galk2/Gne/Hk3/Gfpt1/Gmppa"
"mmu05014","mmu05014","Amyotrophic lateral sclerosis - Mus musculus (house mouse)",289,0.241622531641177,1.03268629575299,0.356164383561644,0.453934998656997,0.261701796796585,3015,"tags=35%, list=28%, signal=26%","Bcl2/Dnah12/Fus/Map3k5/Psma7/Daxx/Tnfrsf1b/Chmp2b/Nup107/Cox4i1/Gpx3/Atp5f1c/Nxf1/Dnah8/Sod1/Apaf1/Actg1/Itpr3/Pfn1/Sem1/Sqstm1/Atp5pb/Ndufa10/Rac1/Klc4/Ppp3r1/Cox8a/Bad/Atp5pd/Nup210/Tank/Ern1/Psma4/Sdhd/Klc2/Matr3/Ndc1/Ndufa13/Ndufa8/Cox7a2l/ND5/Atp5mc1/Atp5po/COX1/Nrg1/Ndufb3/Ndufs8/Ubqln4/Atp5f1d/Pink1/Ndufb10/Ndufb11/Pom121/Psmb1/Gpx1/Psmb4/Rab1a/Setx/Cox7b/Gle1/Tpr/Cox5b/Atp5mc3/Ndufb5/Atg13/Ndufb1/Ang/Anxa7/Nup62/Uqcrq/Nup98/Ndufs2/Rab8a/Cox6c/Psmd8/Ndufc2/Atxn2l/Ndufa1/Nup85/Ppp3ca/Uqcr11/Wdr41/Vdac1/Srsf7/Cox6b1/Ndufa6/Ndufb9/Dctn3/Ndufa2/Map2k6/Mapk11/Ddit3/Tnfrsf1a/Cat/Hnrnpa1/Atp5pf/Eif2ak3/Nrg2/Ndufa4/Ppp3cb"
"mmu04672","mmu04672","Intestinal immune network for IgA production - Mus musculus (house mouse)",28,0.352395130266962,1.04770002262968,0.373737373737374,0.474471275252525,0.273541334396598,3665,"tags=57%, list=34%, signal=38%","Cxcr4/Map3k14/H2-Ob/Itgb7/H2-DMa/H2-Eb1/Itga4/H2-Eb2/Tnfsf13/Cd40/Il15/H2-Oa/H2-Aa/H2-Ab1/Tnfrsf13c/Tgfb1"
"mmu04978","mmu04978","Mineral absorption - Mus musculus (house mouse)",26,0.359324585816792,1.04575009124263,0.378048780487805,0.478077251589636,0.275620245450867,1970,"tags=27%, list=18%, signal=22%","Atp1a1/Atp2b1/Slc31a1/Slc30a1/Hmox2/Atp7a/Trf"
"mmu04012","mmu04012","ErbB signaling pathway - Mus musculus (house mouse)",64,0.298551327789364,1.03561849541674,0.390781563126253,0.488476953907816,0.281615863305558,2001,"tags=27%, list=18%, signal=22%","Cblb/Cdkn1b/Raf1/Prkcb/Gab1/Stat5b/Map2k1/Pik3cd/Camk2g/Bad/Kras/Akt1/Crk/Mapk3/Araf/Nrg1/Akt3"
"mmu04814","mmu04814","Motor proteins - Mus musculus (house mouse)",99,0.27573515384307,1.03337781720496,0.38953488372093,0.488476953907816,0.281615863305558,1666,"tags=19%, list=15%, signal=16%","Myo1g/Stard9/Dnah12/Kif21b/Myo1c/Myo1h/Tpm4/Dnah8/Acta2/Actg1/Myh9/Myo5a/Klc4/Kif13a/Myo18a/Kif9/Kif1b/Capza2/Klc2"
"mmu01240","mmu01240","Biosynthesis of cofactors - Mus musculus (house mouse)",103,-0.273539565014665,-1.01835372079001,0.388548057259714,0.488476953907816,0.281615863305558,1414,"tags=21%, list=13%, signal=19%","Cox10/Ak3/Dhodh/Pank2/Nmnat1/Ppox/Gmppb/Lipt2/Mmab/Ugp2/Coq4/Nmnat3/Kynu/Alas2/Oxsm/Uros/Rfk/Spr/Gch1/Coq3/Gphn/Lias"
"mmu00601","mmu00601","Glycosphingolipid biosynthesis - lacto and neolacto series - Mus musculus (house mouse)",12,-0.440696519542459,-1.05584145505853,0.404809619238477,0.504073280660939,0.290607429822339,1010,"tags=33%, list=9%, signal=30%","B4galt3/St8sia1/Fut7/B3gnt5"
"mmu00270","mmu00270","Cysteine and methionine metabolism - Mus musculus (house mouse)",35,-0.332915001008722,-1.02688894371046,0.411877394636015,0.510916615483607,0.294552737023747,1443,"tags=20%, list=13%, signal=17%","Mtap/Gnmt/Mdh2/Got1/Mtr/Dnmt3b/Kyat1"
"mmu03450","mmu03450","Non-homologous end-joining - Mus musculus (house mouse)",12,-0.427015634076572,-1.02306414601196,0.43687374749499,0.539862995953885,0.31124085272807,1654,"tags=25%, list=15%, signal=21%","Lig4/Poll/Prkdc"
"mmu03020","mmu03020","RNA polymerase - Mus musculus (house mouse)",32,-0.3329024725034,-1.00890941171075,0.443159922928709,0.545556723302388,0.314523390276357,1310,"tags=22%, list=12%, signal=19%","Crcp/Polr2l/Polr3g/Polr2e/Polr3f/Polr2h/Polr1e"
"mmu00760","mmu00760","Nicotinate and nicotinamide metabolism - Mus musculus (house mouse)",25,0.345261560279631,1.00030564553104,0.456913827655311,0.560366015048966,0.323061216773169,1485,"tags=24%, list=14%, signal=21%","Bst1/Pnp/Nadk/Nampt/Qprt/Sirt3"
"mmu00770","mmu00770","Pantothenate and CoA biosynthesis - Mus musculus (house mouse)",15,0.395073599072231,0.991971385283754,0.471287128712871,0.575820739968734,0.33197114725323,1279,"tags=20%, list=12%, signal=18%","Aldh2/Aldh1b1/Aldh3a2"
"mmu04530","mmu04530","Tight junction - Mus musculus (house mouse)",100,0.262332896535096,0.987518367080894,0.479846449136276,0.581903343168992,0.335477878814836,2256,"tags=30%, list=21%, signal=24%","Tiam1/Itgb1/Afdn/Map3k5/Msn/Vasp/Amotl2/Actn4/Actg1/Myh9/Cgnl1/Rap1a/Rhoa/Rac1/Scrib/Arpc5l/Dlg1/Cacna1d/Hcls1/Prkacb/Ccnd1/Arpc5/Actr3/Ppp2r1b/Arpc1b/Rab8b/Arpc1a/Arhgef18/Arpc3/Prkci"
